Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
In3Ni_mp-1184929_primitive_102,1.13509627,0.135530872,0.229948319,0.047596054,0.143645402,-0.90514795,-0.761502548,-1.048793352,3.48688E-12
Ni3Sn_mp-1080147_primitive_210,1.465275025,0.123918068,0.559951515,0.030488505,0.127613622,-0.90532351,-0.777709888,-1.032937132,5.77316E-15
ZrNi3_mp-485_primitive_2-12,1.249183798,0.072806298,0.343546723,0.027143998,0.077701697,-0.905637075,-0.827935378,-0.983338772,0
Zr8Ni21_mp-30260_primitive_120,1.240473592,0.073986465,0.334645604,0.019825547,0.076596666,-0.905827989,-0.829231322,-0.982424655,0
Cr4Ni_mp-1226243_primitive_221,1.628357059,0.138404396,0.722361135,0.057654996,0.149932903,-0.905995923,-0.756063021,-1.055928826,2.41234E-11
Zr8Ni21_mp-30260_primitive_21-1,1.261873353,0.067526935,0.35498437,0.025208931,0.072078965,-0.906888983,-0.834810018,-0.978967947,0
CuNi_mp-1225687_primitive_100,1.283697563,0.071201961,0.376723187,0.014819509,0.072727829,-0.906974377,-0.834246548,-0.979702206,0
CdNi_mp-11310_primitive_21-2,1.44688825,0.131961601,0.539520371,0.032459269,0.135895064,-0.907367879,-0.771472815,-1.043262943,1.85629E-13
CuNi_mp-1225687_primitive_211,1.282659733,0.076073725,0.374684744,0.016729421,0.077891496,-0.90797499,-0.830083494,-0.985866486,0
CuNi_mp-1225695_primitive_1-12,1.28549028,0.078861766,0.377344146,0.012669894,0.079873052,-0.908146134,-0.828273082,-0.988019186,0
Ni3Sn2_mp-669720_primitive_100,1.436821026,0.105457427,0.528528969,0.030503013,0.109780247,-0.908292057,-0.79851181,-1.018072304,0
ZrNi2_mp-2250_primitive_211,1.201263577,0.077666695,0.292969691,0.036393429,0.085770608,-0.908293886,-0.822523278,-0.994064494,0
Ni2Ge_mp-17383_primitive_120,1.373854965,0.094887741,0.465513782,0.023424854,0.097736417,-0.908341183,-0.810604766,-1.0060776,0
Zr8Ni21_mp-30260_primitive_21-2,1.259097135,0.049267452,0.350220063,0.019648657,0.053041036,-0.908877072,-0.855836035,-0.961918108,0
CuNi_mp-1184069_primitive_211,1.28561455,0.060154158,0.376076056,0.017296919,0.062591582,-0.909538494,-0.846946912,-0.972130076,0
Cr3Ni_mp-1008275_primitive_20-1,1.608007967,0.136009763,0.698204294,0.044823571,0.143205475,-0.909803674,-0.766598198,-1.053009149,2.3932E-12
Cr2Ni_mp-1077252_primitive_110,1.614443159,0.167142443,0.704603687,0.056483844,0.176428515,-0.909839472,-0.733410957,-1.086267987,1.00913E-08
CrNi_mp-1226232_primitive_20-1,1.601362002,0.239631231,0.691323242,0.057024043,0.246322691,-0.91003876,-0.663716069,-1.156361451,2.91887E-05
ZrNi3_mp-485_primitive_100,1.233909291,0.070029766,0.323365843,0.029158466,0.075857658,-0.910543448,-0.834685789,-0.986401106,0
CuNi3_mp-1225694_primitive_101,1.290524572,0.095691544,0.37881141,0.018065158,0.097381834,-0.911713162,-0.814331329,-1.009094996,0
ZrNi3_mp-485_primitive_111,1.245198148,0.05453825,0.332887356,0.017874156,0.057392562,-0.912310793,-0.85491823,-0.969703355,0
Zr2Ni7_mp-1188069_primitive_21-2,1.234438837,0.084446625,0.32025107,0.021270146,0.087084164,-0.914187767,-0.827103603,-1.00127193,0
Ga21Ni5_mp-1225030_primitive_11-2,1.154662094,0.11877153,0.240117633,0.041686994,0.125874866,-0.914544461,-0.788669595,-1.040419327,1.33227E-15
Ni7Ge4_mp-1219818_primitive_221,1.379518634,0.08726687,0.4649574,0.01941129,0.089399691,-0.914561234,-0.825161544,-1.003960925,0
CuNi_mp-1225695_primitive_2-21,1.291064429,0.077660148,0.376337455,0.015550677,0.079201781,-0.914726974,-0.835525193,-0.993928755,0
Zr2Ni7_mp-1188069_primitive_2-21,1.260574424,0.056860193,0.345579106,0.019167803,0.060004051,-0.914995319,-0.854991267,-0.97499937,0
Cr3Ni_mp-1008284_primitive_22-1,1.666169775,0.18149411,0.750924104,0.041178388,0.186106882,-0.91524567,-0.729138788,-1.101352552,4.4537E-08
Zr8Ni21_mp-30260_primitive_2-12,1.2479155,0.058771342,0.332024983,0.021350342,0.062529256,-0.915890518,-0.853361262,-0.978419774,0
Zr8Ni21_mp-30260_primitive_1-22,1.2397928,0.068828328,0.323710871,0.03079903,0.075405033,-0.916081929,-0.840676897,-0.991486962,0
Zr8Ni21_mp-30260_primitive_2-1-2,1.233825397,0.047594639,0.317211699,0.023357159,0.05301704,-0.916613698,-0.863596658,-0.969630738,0
Zr8Ni21_mp-30260_primitive_10-1,1.252157313,0.041241738,0.335540594,0.017506528,0.044803566,-0.916616718,-0.871813153,-0.961420284,0
CdNi_mp-11310_primitive_2-1-1,1.453071409,0.096389044,0.53621829,0.029790876,0.10088778,-0.916853119,-0.81596534,-1.017740899,0
Cr4Ni_mp-1226243_primitive_21-2,1.641975456,0.271863054,0.724659476,0.083209703,0.284312108,-0.917315981,-0.633003873,-1.201628088,0.000225896
Zr8Ni21_mp-30260_primitive_1-10,1.251559585,0.059831982,0.333897473,0.028071311,0.066089822,-0.917662112,-0.85157229,-0.983751935,0
ZrNi2_mp-2250_primitive_110,1.141415313,0.09435982,0.223595969,0.043474393,0.103893207,-0.917819344,-0.813926137,-1.02171255,0
Ga21Ni5_mp-1225030_primitive_211,1.154223081,0.081770426,0.236156037,0.028789887,0.086690601,-0.918067045,-0.831376444,-1.004757646,0
CuNi_mp-1225695_primitive_2-10,1.309071213,0.076750264,0.390649949,0.020883867,0.0795408,-0.918421264,-0.838880464,-0.997962064,0
Zr2Ni7_mp-2717_primitive_110,1.14203611,0.062885999,0.223101696,0.034959462,0.071950072,-0.918934414,-0.846984342,-0.990884486,0
CuNi_mp-1184069_primitive_2-12,1.292551643,0.070318382,0.373582669,0.015758277,0.07206246,-0.918968974,-0.846906514,-0.991031434,0
Zr2Ni7_mp-1188069_primitive_2-11,1.247251588,0.08324089,0.328239633,0.019730827,0.085547363,-0.919011955,-0.833464592,-1.004559318,0
Zr2Ni7_mp-1188069_primitive_2-1-2,1.305086589,0.062326616,0.386018142,0.020917621,0.06574309,-0.919068447,-0.853325356,-0.984811537,0
Zr2Ni7_mp-1188069_primitive_110,1.138930279,0.091039158,0.219795847,0.044421345,0.101298491,-0.919134432,-0.817835941,-1.020432923,0
Zr8Ni21_mp-30260_primitive_1-2-1,1.281970567,0.062375431,0.362608401,0.016270202,0.064462499,-0.919362165,-0.854899666,-0.983824664,0
CuNi_mp-1225695_primitive_211,1.301269603,0.059753508,0.381848246,0.020436709,0.063151728,-0.919421357,-0.856269629,-0.982573085,0
CuNi_mp-1225687_primitive_201,1.298872322,0.07237952,0.378983404,0.013854251,0.073693522,-0.919888918,-0.846195396,-0.993582441,0
CuNi_mp-1225687_primitive_111,1.293221939,0.081427022,0.372780702,0.012628915,0.082400543,-0.920441237,-0.838040694,-1.00284178,0
Cr4Ni_mp-1226243_primitive_11-2,1.668337351,0.200405425,0.747281775,0.042544454,0.204871582,-0.921055576,-0.716183995,-1.125927158,5.1385E-07
Zr8Ni21_mp-30260_primitive_22-1,1.192482698,0.088168848,0.271180085,0.032326421,0.093908164,-0.921302613,-0.827394449,-1.015210776,0
Ga7Ni3_mp-16852_primitive_100,1.155326778,0.084612781,0.233799917,0.026447166,0.088649734,-0.92152686,-0.832877127,-1.010176594,0
CuNi_mp-1184069_primitive_102,1.293030328,0.066237844,0.37129055,0.013135921,0.067527804,-0.921739778,-0.854211974,-0.989267582,0
Cr4Ni_mp-1226243_primitive_10-1,1.644543856,0.230854547,0.722737211,0.044801959,0.235161726,-0.921806645,-0.686644919,-1.156968371,1.02179E-05
ZrNi3_mp-485_primitive_201,1.25052681,0.074338803,0.328674984,0.022927854,0.077794242,-0.921851826,-0.844057584,-0.999646068,0
Ga7Ni3_mp-16852_primitive_22-1,1.159007198,0.086003407,0.236999144,0.030312076,0.091188859,-0.922008054,-0.830819195,-1.013196913,0
CuNi_mp-1225695_primitive_112,1.309438723,0.081256412,0.387392969,0.014489008,0.082538088,-0.922045754,-0.839507666,-1.004583841,0
Zr2Ni7_mp-2717_primitive_2-21,1.277668101,0.076630764,0.355537549,0.023730388,0.080220979,-0.922130552,-0.841909573,-1.00235153,0
CuNi_mp-1225687_primitive_21-1,1.300599873,0.069857551,0.377923642,0.015406462,0.07153626,-0.922676231,-0.851139971,-0.994212491,0
Zr2Ni7_mp-1188069_primitive_1-10,1.253741598,0.05710797,0.33096077,0.015384063,0.059143805,-0.922780828,-0.863637024,-0.981924633,0
Zr2Ni7_mp-2717_primitive_201,1.249212247,0.057465334,0.326354696,0.024910001,0.062632043,-0.922857551,-0.860225508,-0.985489594,0
Zr8Ni21_mp-30260_primitive_1-1-1,1.246085143,0.088723278,0.322954918,0.025957945,0.092442604,-0.923130225,-0.830687621,-1.015572829,0
Zr8Ni21_mp-30260_primitive_12-1,1.294237119,0.061215502,0.37108888,0.018673235,0.064000214,-0.923148239,-0.859148025,-0.987148453,0
Zr2Ni7_mp-1188069_primitive_10-2,1.282785255,0.073131786,0.359384818,0.021372099,0.076190713,-0.923400436,-0.847209723,-0.999591149,0
Ni3Sn_mp-1080147_primitive_001,1.33437323,0.104751586,0.410952978,0.028557123,0.108574417,-0.923420252,-0.814845835,-1.031994669,0
Zr8Ni21_mp-30260_primitive_1-21,1.260884339,0.054519947,0.337023276,0.023690219,0.059444521,-0.923861063,-0.864416542,-0.983305583,0
Zr8Ni21_mp-30260_primitive_021,1.237868303,0.077581325,0.313935392,0.033666555,0.084571266,-0.923932911,-0.839361646,-1.008504177,0
Cr4Ni_mp-1226243_primitive_1-22,1.631799626,0.17580206,0.70755167,0.053911776,0.183882691,-0.924247956,-0.740365265,-1.108130647,2.36262E-08
ZrNi3_mp-485_primitive_101,1.210876343,0.112477826,0.286401865,0.041842489,0.120008563,-0.924474478,-0.804465914,-1.044483041,0
Zr2Ni7_mp-2717_primitive_1-11,1.246884084,0.078575755,0.322169153,0.031723868,0.084738144,-0.92471493,-0.839976787,-1.009453074,0
CrNi_mp-1226232_primitive_21-2,1.638770729,0.187579458,0.713597834,0.048065457,0.193639721,-0.925172895,-0.731533175,-1.118812616,1.04615E-07
ZrNi3_mp-485_primitive_001,1.248142511,0.081875878,0.322396745,0.027896329,0.086497772,-0.925745766,-0.839247994,-1.012243537,0
Zr2Ni7_mp-2717_primitive_2-11,1.278310835,0.076572287,0.352444583,0.018271666,0.078722099,-0.925866252,-0.847144153,-1.004588351,0
Cu3Ni_mp-1225698_primitive_1-11,1.287672859,0.081934461,0.361767079,0.019002621,0.084109188,-0.92590578,-0.841796593,-1.010014968,0
Cr3Ni_mp-1008275_primitive_2-1-1,1.650881422,0.255878981,0.723958623,0.078660603,0.267696737,-0.926922798,-0.659226061,-1.194619536,8.4472E-05
Zr2Ni7_mp-1188069_primitive_2-12,1.310141003,0.054756647,0.382840367,0.011906699,0.056036237,-0.927300636,-0.871264399,-0.983336874,0
CuNi_mp-1225687_primitive_102,1.300133926,0.070374364,0.372421555,0.021321891,0.07353349,-0.92771237,-0.85417888,-1.001245861,0
CuNi_mp-1184069_primitive_111,1.316577297,0.107512572,0.388850668,0.014389111,0.108471193,-0.927726629,-0.819255436,-1.036197823,0
CuNi_mp-1225687_primitive_101,1.306206089,0.086369694,0.378100745,0.01835333,0.088298181,-0.928105344,-0.839807163,-1.016403525,0
Cr2Ni_mp-1077252_primitive_22-1,1.632204294,0.205919635,0.703942487,0.053463359,0.212746861,-0.928261808,-0.715514947,-1.141008669,1.07252E-06
CuNi_mp-1225695_primitive_2-11,1.304452282,0.069108811,0.376168068,0.016251028,0.070993829,-0.928284214,-0.857290386,-0.999278043,0
Cr4Ni_mp-1226243_primitive_011,1.712851453,0.192241464,0.7843721,0.045482866,0.197548657,-0.928479353,-0.730930696,-1.126028009,1.65426E-07
Cr4Ni_mp-1226243_primitive_2-1-2,1.656538194,0.250742914,0.727972162,0.049413546,0.255565466,-0.928566033,-0.673000567,-1.184131498,3.96659E-05
Zr2Ni7_mp-2717_primitive_112,1.271912885,0.08536139,0.343039049,0.022440358,0.08826175,-0.928873836,-0.840612085,-1.017135586,0
CuNi_mp-1225687_primitive_212,1.299518913,0.064143753,0.37047925,0.01798824,0.066618299,-0.929039663,-0.862421364,-0.995657962,0
Cr3Ni_mp-1008278_primitive_110,1.649922186,0.227726933,0.720649424,0.067392595,0.237489616,-0.929272762,-0.691783146,-1.166762378,1.07002E-05
Zr2Ni7_mp-2717_primitive_2-1-1,1.263586962,0.053356013,0.334210694,0.020521908,0.057166536,-0.929376268,-0.872209733,-0.986542804,0
CdNi_mp-11310_primitive_22-1,1.451551896,0.096789947,0.521804027,0.02073293,0.098985596,-0.929747869,-0.830762273,-1.028733465,0
Zr8Ni21_mp-30260_primitive_210,1.217598617,0.073246485,0.287664198,0.044003917,0.085448185,-0.929934419,-0.844486234,-1.015382604,0
Ga7Ni3_mp-16852_primitive_111,1.161546108,0.087023096,0.23153356,0.031148499,0.092429694,-0.930012548,-0.837582854,-1.022442242,0
CuNi_mp-1225695_primitive_001,1.303354228,0.11096492,0.373081221,0.016658997,0.112208447,-0.930273007,-0.81806456,-1.042481454,0
Ni4Sn3_mp-1221030_primitive_210,1.425967753,0.111422682,0.495452079,0.02714673,0.114681991,-0.930515674,-0.815833683,-1.045197665,0
Zr2Ni7_mp-1188069_primitive_201,1.286923677,0.066042001,0.356128255,0.020399369,0.069120765,-0.930795422,-0.861674657,-0.999916187,0
CuNi_mp-1184069_primitive_110,1.305981374,0.073031298,0.375182439,0.019569844,0.075607865,-0.930798934,-0.85519107,-1.006406799,0
Zr2Ni7_mp-1188069_primitive_2-10,1.259934092,0.087286182,0.3291265,0.032979082,0.093308614,-0.930807592,-0.837498978,-1.024116206,0
Ni3Sn_mp-20112_primitive_111,1.468626529,0.076484647,0.537360926,0.035218582,0.084203621,-0.931265603,-0.847061982,-1.015469224,0
Zr6Ni23_mp-1194271_primitive_211,1.277473813,0.048223092,0.345906284,0.024956977,0.05429841,-0.931567529,-0.877269119,-0.985865939,0
In7Ni3_mp-1212307_primitive_111,1.155090004,0.103322515,0.22343117,0.037843505,0.110034872,-0.931658834,-0.821623962,-1.041693706,0
Zr8Ni21_mp-30260_primitive_2-1-1,1.244299924,0.068487327,0.312117147,0.025742011,0.073165327,-0.932182777,-0.85901745,-1.005348104,0
CuNi_mp-1225687_primitive_10-1,1.309485811,0.076963069,0.376789808,0.021427843,0.07989034,-0.932696003,-0.852805663,-1.012586343,0
ZrNi2_mp-2250_primitive_21-2,1.187275147,0.096337076,0.254462361,0.03419008,0.102224232,-0.932812787,-0.830588554,-1.035037019,0
Zr2Ni7_mp-2717_primitive_211,1.278104824,0.05995636,0.345109333,0.019084254,0.062920377,-0.932995491,-0.870075113,-0.995915868,0
Zr6Ni23_mp-1194271_primitive_110,1.196484649,0.074156791,0.263066369,0.032668975,0.081033892,-0.93341828,-0.852384388,-1.014452171,0
Cr4Ni_mp-1226243_primitive_212,1.677608097,0.21471862,0.742350024,0.047931567,0.220003456,-0.935258073,-0.715254616,-1.155261529,1.96797E-06
Cr4Ni_mp-1226243_primitive_2-1-1,1.650483304,0.232114612,0.715218252,0.061421137,0.240103622,-0.935265052,-0.695161431,-1.175368674,1.17656E-05
Cr4Ni_mp-1226243_primitive_21-1,1.659363705,0.199913269,0.723322099,0.048507461,0.205714095,-0.936041605,-0.73032751,-1.141755701,3.92428E-07
CuNi_mp-1225695_primitive_102,1.318501776,0.071063794,0.382210736,0.016330279,0.072915984,-0.93629104,-0.863375056,-1.009207025,0
Cu3Ni_mp-1225698_primitive_2-11,1.298510832,0.091218618,0.362132041,0.015191196,0.092474909,-0.93637879,-0.843903882,-1.028853699,0
Zr2Ni7_mp-1188069_primitive_2-2-1,1.278753656,0.060994342,0.342329261,0.014942965,0.062798105,-0.936424395,-0.873626291,-0.9992225,0
Cu3Ni_mp-1225698_primitive_111,1.306409192,0.076158732,0.369175467,0.016113358,0.077844671,-0.937233725,-0.859389055,-1.015078396,0
Zr2Ni7_mp-2717_primitive_2-2-1,1.300973433,0.081875228,0.363319401,0.021726756,0.084708942,-0.937654032,-0.85294509,-1.022362974,0
CuNi_mp-1225695_primitive_110,1.321069646,0.071547887,0.383247074,0.013189334,0.07275341,-0.937822571,-0.865069162,-1.010575981,0
Cr3Ni_mp-1008284_primitive_1-10,1.674994153,0.188002463,0.737166467,0.053319397,0.195417205,-0.937827685,-0.74241048,-1.133244891,9.51941E-08
Cr3Ni_mp-1008278_primitive_111,1.682120216,0.230999581,0.743790227,0.062121954,0.239206905,-0.938329989,-0.699123084,-1.177536894,1.03543E-05
CuNi_mp-1225687_primitive_110,1.311643839,0.051480987,0.373216476,0.016274899,0.053992262,-0.938427363,-0.884435102,-0.992419625,0
TcNi_mp-1217408_primitive_212,1.314537704,0.08565781,0.375275517,0.025791726,0.089456545,-0.939262187,-0.849805642,-1.028718733,0
CuNi_mp-1225687_primitive_210,1.316855127,0.078037695,0.376648517,0.018729644,0.080253856,-0.94020661,-0.859952754,-1.020460465,0
CuNi3_mp-1184054_primitive_100,1.328642523,0.074357829,0.388297543,0.019138876,0.0767814,-0.94034498,-0.863563581,-1.01712638,0
Zr8Ni21_mp-30260_primitive_001,1.281778622,0.06840781,0.341426805,0.024550163,0.072679702,-0.940351817,-0.867672115,-1.013031519,0
Zr8Ni21_mp-30260_primitive_12-2,1.284705842,0.061933713,0.343843843,0.01383784,0.06346078,-0.940861998,-0.877401219,-1.004322778,0
Zr2Ni7_mp-2717_primitive_2-12,1.245356065,0.098279417,0.304112217,0.023396045,0.101025832,-0.941243848,-0.840218016,-1.04226968,0
Cr4Ni_mp-1226243_primitive_1-2-1,1.719324416,0.218264098,0.778067946,0.049332565,0.223769789,-0.941256469,-0.71748668,-1.165026259,2.51095E-06
ZrNi5_mp-2439_primitive_20-1,1.305344969,0.073321518,0.36375438,0.02622394,0.07787002,-0.941590589,-0.863720569,-1.019460609,0
Zr2Ni7_mp-1188069_primitive_211,1.265669322,0.076273518,0.323950364,0.029193148,0.081669391,-0.941718958,-0.860049567,-1.02338835,0
Zr2Ni7_mp-2717_primitive_21-1,1.295653743,0.074666308,0.353789145,0.025267366,0.078825741,-0.941864598,-0.863038857,-1.020690338,0
Cr3Ni_mp-1008278_primitive_210,1.702959299,0.174506874,0.760802397,0.040939205,0.179244714,-0.942156902,-0.762912188,-1.121401616,5.90046E-09
Cu3Ni_mp-1225698_primitive_112,1.287565857,0.089066772,0.345220296,0.022584019,0.091885405,-0.942345561,-0.850460156,-1.034230967,0
Ni3Sn_mp-11523_primitive_2-1-1,1.448488057,0.075673996,0.505637449,0.03486246,0.083318334,-0.942850608,-0.859532274,-1.026168941,0
CuNi_mp-1225695_primitive_101,1.325925004,0.055104247,0.382831362,0.015713169,0.0573008,-0.943093643,-0.885792842,-1.000394443,0
Zr2Ni7_mp-1188069_primitive_1-11,1.261480635,0.07436015,0.317462392,0.023436587,0.077966053,-0.944018243,-0.86605219,-1.021984297,0
CdNi_mp-985556_primitive_21-1,1.480465531,0.079761669,0.535738875,0.039151762,0.088852599,-0.944726656,-0.855874058,-1.033579255,0
CuNi_mp-1184069_primitive_001,1.319536817,0.092137516,0.374680057,0.018272128,0.093931851,-0.94485676,-0.850924909,-1.038788611,0
Cr3Ni_mp-1008284_primitive_201,1.699384016,0.199856324,0.754326859,0.036268988,0.203120628,-0.945057157,-0.741936529,-1.148177785,2.24937E-07
Zr2Ni7_mp-1188069_primitive_221,1.302537596,0.055767012,0.357292469,0.021192631,0.059658086,-0.945245127,-0.885587041,-1.004903214,0
CuNi_mp-1225695_primitive_111,1.330548471,0.064155138,0.384842388,0.01619636,0.066167997,-0.945706083,-0.879538086,-1.01187408,0
Cr3Ni_mp-1008284_primitive_111,1.678200686,0.183514931,0.732444102,0.076088653,0.198663567,-0.945756584,-0.747093017,-1.144420152,1.21327E-07
Cr4Ni_mp-1226243_primitive_101,1.696502388,0.216236307,0.749353784,0.067903985,0.226647505,-0.947148603,-0.720501098,-1.173796108,2.92248E-06
Zr2Ni7_mp-2717_primitive_1-1-1,1.285810739,0.06382087,0.338061608,0.024809404,0.068473425,-0.94774913,-0.879275705,-1.016222556,0
Cu3Ni_mp-1225698_primitive_201,1.312721199,0.060959394,0.364960912,0.020505107,0.064315683,-0.947760287,-0.883444603,-1.01207597,0
In3Ni_mp-1184929_primitive_101,1.165712494,0.115927979,0.21784007,0.042249941,0.123387008,-0.947872424,-0.824485416,-1.071259432,0
Cu3Ni_mp-1225698_primitive_210,1.309152657,0.080764523,0.36124154,0.010716286,0.081472369,-0.947911116,-0.866438747,-1.029383486,0
CuNi_mp-1225695_primitive_201,1.327065319,0.091429352,0.37914685,0.014667977,0.092598467,-0.947918469,-0.855320002,-1.040516935,0
Zr2Ni7_mp-2717_primitive_111,1.296117979,0.078051908,0.347897623,0.02747165,0.082745344,-0.948220356,-0.865475012,-1.0309657,0
Cu3Ni_mp-1225698_primitive_212,1.295677727,0.090435058,0.34662385,0.025018092,0.093831789,-0.949053878,-0.855222088,-1.042885667,0
CuNi_mp-1225695_primitive_2-12,1.338157415,0.079451667,0.388212952,0.017377359,0.081329822,-0.949944463,-0.868614641,-1.031274286,0
Cu3Ni_mp-1225698_primitive_2-21,1.315319049,0.062049049,0.365211645,0.020136146,0.065234568,-0.950107405,-0.884872837,-1.015341972,0
Zr2Ni7_mp-1188069_primitive_20-1,1.292785442,0.067025366,0.342237075,0.021078552,0.07026169,-0.950548367,-0.880286677,-1.020810057,0
Cr2Ni_mp-1077252_primitive_211,1.720194888,0.179193752,0.768236789,0.043996959,0.184515943,-0.951958099,-0.767442156,-1.136474042,1.11728E-08
Cr3Ni_mp-1008284_primitive_110,1.686072034,0.212984199,0.732966638,0.069095476,0.22391171,-0.953105396,-0.729193686,-1.177017106,1.97595E-06
ZrNi5_mp-2439_primitive_21-1,1.309468311,0.083378103,0.356336938,0.020166939,0.085782361,-0.953131373,-0.867349012,-1.038913735,0
Ni3Ge_mp-21008_primitive_210,1.436136961,0.100705547,0.482407202,0.030561896,0.105240851,-0.953729759,-0.848488908,-1.05897061,0
Cr4Ni_mp-1226243_primitive_1-12,1.720994717,0.188389857,0.767124599,0.054554686,0.196129936,-0.953870118,-0.757740181,-1.150000054,6.77109E-08
Zr2Ni7_mp-2717_primitive_210,1.305570465,0.055268589,0.351427084,0.015580176,0.057422633,-0.954143381,-0.896720748,-1.011566014,0
Cr3Ni_mp-1008284_primitive_112,1.681522071,0.197366485,0.72702471,0.060649734,0.206474985,-0.954497361,-0.748022376,-1.160972346,2.71755E-07
Zr8Ni21_mp-30260_primitive_010,1.242510843,0.072085024,0.286432406,0.035515588,0.080359241,-0.956078437,-0.875719196,-1.036437678,0
CuNi_mp-1225687_primitive_10-2,1.325707042,0.078790441,0.369385229,0.023992354,0.082362411,-0.956321813,-0.873959402,-1.038684224,0
Cr3Ni_mp-1008284_primitive_1-11,1.70314101,0.188887642,0.74562498,0.040743465,0.193231911,-0.957516029,-0.764284119,-1.15074794,3.9526E-08
ZrNi2_mp-2250_primitive_20-1,1.203000486,0.082852338,0.245157778,0.029877608,0.088074863,-0.957842708,-0.869767845,-1.04591757,0
Cr3Ni_mp-1008275_primitive_211,1.689556307,0.191784514,0.731472397,0.059559846,0.200820007,-0.95808391,-0.757263903,-1.158903916,1.17533E-07
Zr2Ni7_mp-2717_primitive_1-10,1.306188738,0.076046473,0.347837198,0.02072911,0.078821076,-0.958351541,-0.879530465,-1.037172617,0
Zr2Ni7_mp-1188069_primitive_112,1.308602303,0.089359177,0.349636605,0.023798235,0.09247388,-0.958965698,-0.866491818,-1.051439578,0
Ni4Ge_mp-1220076_primitive_201,1.367970985,0.141977181,0.408278511,0.04474557,0.148861298,-0.959692474,-0.810831176,-1.108553772,1.43141E-12
Zr2Ni7_mp-1188069_primitive_001,1.257214314,0.070297127,0.297289056,0.043165032,0.082491854,-0.959925257,-0.877433403,-1.042417112,0
CuNi_mp-1225695_primitive_100,1.34,0,0.38,0,0,-0.96,-0.96,-0.96,0
ZrNi2_mp-2250_primitive_2-1-1,1.240343094,0.05377021,0.27902167,0.032374666,0.062764277,-0.961321424,-0.898557147,-1.024085701,0
Zr2Ni7_mp-1188069_primitive_1-1-1,1.312817681,0.070706214,0.350771621,0.025814613,0.075271262,-0.96204606,-0.886774798,-1.037317322,0
In3Ni_mp-1184852_primitive_110,1.189301908,0.082149068,0.226675365,0.029993595,0.087453331,-0.962626543,-0.875173212,-1.050079874,0
Cr4Ni_mp-1226243_primitive_20-1,1.705905503,0.219337369,0.743078551,0.073355821,0.231278961,-0.962826952,-0.731547991,-1.194105914,3.25735E-06
CuNi_mp-1184069_primitive_210,1.337116522,0.103108761,0.37394523,0.022610992,0.105558862,-0.963171291,-0.857612429,-1.068730154,0
Cr3Ni_mp-1008275_primitive_21-1,1.714122158,0.241589742,0.750792074,0.057058591,0.248236352,-0.963330084,-0.715093732,-1.211566436,1.31717E-05
Ni5Ge3_mp-1428_primitive_10-1,1.397905946,0.083683858,0.434056433,0.028691125,0.088465636,-0.963849513,-0.875383878,-1.052315149,0
Cr4Ni_mp-1226243_primitive_2-2-1,1.693559927,0.19628896,0.729452237,0.060169617,0.205304015,-0.964107689,-0.758803674,-1.169411704,1.83169E-07
Cr3Ni_mp-1008284_primitive_211,1.727188373,0.206367151,0.762169173,0.042116962,0.210621081,-0.965019199,-0.754398119,-1.17564028,3.4956E-07
Ni3Sn_mp-11522_primitive_221,1.514002919,0.161819478,0.548728867,0.03577894,0.165727717,-0.965274052,-0.799546336,-1.131001769,1.42085E-10
In3Ni_mp-1184929_primitive_1-10,1.177315003,0.128957502,0.211489643,0.042695266,0.135841536,-0.96582536,-0.829983823,-1.101666896,6.88338E-15
Ni3Ge_mp-21008_primitive_100,1.430553007,0.09873836,0.464645012,0.028815284,0.102857106,-0.965907995,-0.863050889,-1.068765102,0
Ni3Pb_mp-976830_primitive_211,1.105236,0,0.139088,0,0,-0.966148,-0.966148,-0.966148,0
Cu3Ni_mp-1225698_primitive_2-12,1.326242286,0.063931566,0.359676789,0.014528964,0.065561696,-0.966565497,-0.901003801,-1.032127193,0
Fe3Ni2_mp-1225009_primitive_001,1.217043766,0.112482157,0.250104299,0.042798541,0.120349287,-0.966939467,-0.846590181,-1.087288754,0
Cu3Ni_mp-1225698_primitive_1-12,1.325847948,0.080870753,0.358583607,0.020611257,0.083455992,-0.967264341,-0.883808349,-1.050720332,0
Ga7Ni3_mp-16852_primitive_110,1.191925341,0.079457727,0.224212121,0.026450545,0.083744622,-0.96771322,-0.883968598,-1.051457842,0
ZrNi5_mp-2439_primitive_110,1.276929474,0.115892002,0.309130812,0.032144254,0.12026724,-0.967798662,-0.847531422,-1.088065903,0
Zr2Ni7_mp-2717_primitive_001,1.272702885,0.092428866,0.30467837,0.027759086,0.096507316,-0.968024515,-0.871517198,-1.064531831,0
CdNi_mp-985556_primitive_2-1-1,1.517072278,0.063047117,0.548745236,0.0223521,0.066892118,-0.968327042,-0.901434925,-1.03521916,0
Zr6Ni23_mp-1194271_primitive_21-1,1.317774099,0.056925655,0.34888843,0.018279143,0.059788438,-0.968885669,-0.909097232,-1.028674107,0
Zr2Ni7_mp-1188069_primitive_212,1.322236484,0.071321814,0.35329677,0.024185008,0.075310795,-0.968939714,-0.893628919,-1.044250509,0
CuNi_mp-1225687_primitive_20-1,1.344225883,0.103476737,0.374957579,0.015163841,0.104581916,-0.969268304,-0.864686388,-1.07385022,0
